Price,Close,High,Low,Open,Volume,Ticker
Ticker,UNH,UNH,UNH,UNH,UNH,
Date,,,,,,
2023-02-21,474.5335388183594,484.2789982893169,473.75119974562784,479.73950396890734,2877300,UNH
2023-02-22,472.1961975097656,477.02546568217167,471.9837085311592,475.9823272506443,2982800,UNH
2023-02-23,474.9005126953125,476.48449711779443,469.2792382166,470.042270739438,2511800,UNH
2023-02-24,467.7918395996094,475.6925440855541,466.51693530764663,472.86257076634774,2940400,UNH
2023-02-27,466.8163146972656,474.176113556638,465.5027386268752,472.08019851933847,3006200,UNH
2023-02-28,459.6883239746094,466.8549405447513,457.73731048681947,466.1885287373237,3902100,UNH
2023-03-01,458.9929504394531,462.07402579135123,455.8829006584828,457.43791081121157,2996900,UNH
2023-03-02,461.3882751464844,464.02503660236283,457.09021484898307,458.98327964624417,2188800,UNH
2023-03-03,462.2189025878906,462.7404717919512,458.0271014453606,461.620078064031,2863300,UNH
2023-03-06,464.36309814453125,467.81120261160976,462.6438798951314,464.9329482382382,3812700,UNH
2023-03-07,457.6986999511719,467.2992869100333,456.4237661493746,466.48797343857467,2589200,UNH
